ZIP,STCOUNTYFP,CITY,STATE,COUNTYNAME,CLASSFP
17045,42109,Liverpool,PA,Snyder County,H1
15501,42111,Somerset,PA,Somerset County,H1
15551,42111,Markleton,PA,Somerset County,H1
15558,42111,Salisbury,PA,Somerset County,H1
15924,42111,Cairnbrook,PA,Somerset County,H1
15531,42111,Boswell,PA,Somerset County,H1
15622,42111,Champion,PA,Somerset County,H1
15564,42111,Wellersburg,PA,Somerset County,H1
15555,42111,Quecreek,PA,Somerset County,H1
15561,42111,Sipesville,PA,Somerset County,H1
15550,42111,Manns choice,PA,Somerset County,H1
15545,42111,Hyndman,PA,Somerset County,H1
15542,42111,Garrett,PA,Somerset County,H1
15548,42111,Kantner,PA,Somerset County,H1
15565,42111,West salisbury,PA,Somerset County,H1
15532,42111,Boynton,PA,Somerset County,H1
15549,42111,Listie,PA,Somerset County,H1
15557,42111,Rockwood,PA,Somerset County,H1
15552,42111,Meyersdale,PA,Somerset County,H1
15926,42111,Central city,PA,Somerset County,H1
15936,42111,Hooversville,PA,Somerset County,H1
15937,42111,Jerome,PA,Somerset County,H1
15538,42111,Fairhope,PA,Somerset County,H1
15935,42111,Hollsopple,PA,Somerset County,H1
15510,42111,Somerset,PA,Somerset County,H1
15560,42111,Shanksville,PA,Somerset County,H1
15547,42111,Jennerstown,PA,Somerset County,H1
15544,42111,Gray,PA,Somerset County,H1
15563,42111,Stoystown,PA,Somerset County,H1
15562,42111,Springs,PA,Somerset County,H1
15963,42111,Windber,PA,Somerset County,H1
15953,42111,Seanor,PA,Somerset County,H1
15553,42111,New baltimore,PA,Somerset County,H1
15411,42111,Addison,PA,Somerset County,H1
15530,42111,Berlin,PA,Somerset County,H1
15541,42111,Friedens,PA,Somerset County,H1
15928,42111,Davidsville,PA,Somerset County,H1
15540,42111,Fort hill,PA,Somerset County,H1
15559,42111,Schellsburg,PA,Somerset County,H1
15520,42111,Acosta,PA,Somerset County,H1
15485,42111,Ursina,PA,Somerset County,H1
15424,42111,Confluence,PA,Somerset County,H1
15905,42111,Johnstown,PA,Somerset County,H1
15546,42111,Jenners,PA,Somerset County,H1
15534,42111,Buffalo mills,PA,Somerset County,H1
15502,42111,Hidden valley,PA,Somerset County,H1
18629,42113,Mehoopany,PA,Sullivan County,H1
18616,42113,Forksville,PA,Sullivan County,H1
18619,42113,Hillsgrove,PA,Sullivan County,H1
17814,42113,Benton,PA,Sullivan County,H1
18833,42113,New albany,PA,Sullivan County,H1
17758,42113,Muncy valley,PA,Sullivan County,H1
17731,42113,Eagles mere,PA,Sullivan County,H1
17701,42113,Williamsport,PA,Sullivan County,H1
17737,42113,Hughesville,PA,Sullivan County,H1
18626,42113,Laporte,PA,Sullivan County,H1
18628,42113,Lopez,PA,Sullivan County,H1
18632,42113,Mildred,PA,Sullivan County,H1
18614,42113,Dushore,PA,Sullivan County,H1
17768,42113,Shunk,PA,Sullivan County,H1
18446,42115,Nicholson,PA,Susquehanna County,H1
18844,42115,Springville,PA,Susquehanna County,H1
18823,42115,Harford,PA,Susquehanna County,H1
18842,42115,South gibson,PA,Susquehanna County,H1
18828,42115,Lawton,PA,Susquehanna County,H1
18801,42115,Montrose,PA,Susquehanna County,H1
18413,42115,Clifford,PA,Susquehanna County,H1
18816,42115,Dimock,PA,Susquehanna County,H1
18421,42115,Forest city,PA,Susquehanna County,H1
18623,42115,Laceyville,PA,Susquehanna County,H1
18830,42115,Little meadows,PA,Susquehanna County,H1
18430,42115,Herrick center,PA,Susquehanna County,H1
18813,42115,Brooklyn,PA,Susquehanna County,H1
18824,42115,Hop bottom,PA,Susquehanna County,H1
18826,42115,Kingsley,PA,Susquehanna County,H1
18812,42115,Brackney,PA,Susquehanna County,H1
18441,42115,Lenoxville,PA,Susquehanna County,H1
18822,42115,Hallstead,PA,Susquehanna County,H1
18821,42115,Great bend,PA,Susquehanna County,H1
18825,42115,Jackson,PA,Susquehanna County,H1
18820,42115,Gibson,PA,Susquehanna County,H1
18827,42115,Lanesboro,PA,Susquehanna County,H1
18419,42115,Factoryville,PA,Susquehanna County,H1
18462,42115,Starrucca,PA,Susquehanna County,H1
18470,42115,Union dale,PA,Susquehanna County,H1
18853,42115,Wyalusing,PA,Susquehanna County,H1
18465,42115,Thompson,PA,Susquehanna County,H1
18818,42115,Friendsville,PA,Susquehanna County,H1
18834,42115,New milford,PA,Susquehanna County,H1
18407,42115,Carbondale,PA,Susquehanna County,H1
18630,42115,Meshoppen,PA,Susquehanna County,H1
18847,42115,Susquehanna,PA,Susquehanna County,H1
18843,42115,South montrose,PA,Susquehanna County,H1
16912,42117,Blossburg,PA,Tioga County,H1
16930,42117,Liberty,PA,Tioga County,H1
16911,42117,Arnot,PA,Tioga County,H1
16914,42117,Columbia cross roads,PA,Tioga County,H1
16927,42117,Harrison valley,PA,Tioga County,H1
16932,42117,Mainesburg,PA,Tioga County,H1
16929,42117,Lawrenceville,PA,Tioga County,H1
16933,42117,Mansfield,PA,Tioga County,H1
16935,42117,Middlebury center,PA,Tioga County,H1
17765,42117,Roaring branch,PA,Tioga County,H1
16917,42117,Covington,PA,Tioga County,H1
16939,42117,Morris run,PA,Tioga County,H1
16946,42117,Tioga,PA,Tioga County,H1
16950,42117,Westfield,PA,Tioga County,H1
16921,42117,Gaines,PA,Tioga County,H1
16901,42117,Wellsboro,PA,Tioga County,H1
16928,42117,Knoxville,PA,Tioga County,H1
17727,42117,Cedar run,PA,Tioga County,H1
16922,42117,Galeton,PA,Tioga County,H1
16938,42117,Morris,PA,Tioga County,H1
17724,42117,Canton,PA,Tioga County,H1
16936,42117,Millerton,PA,Tioga County,H1
16947,42117,Troy,PA,Tioga County,H1
16942,42117,Osceola,PA,Tioga County,H1
16920,42117,Elkland,PA,Tioga County,H1
16943,42117,Sabinsville,PA,Tioga County,H1
16940,42117,Nelson,PA,Tioga County,H1
17870,42119,Selinsgrove,PA,Union County,H1
17845,42119,Millmont,PA,Union County,H1
17885,42119,Weikert,PA,Union County,H1
17837,42119,Lewisburg,PA,Union County,H1
17841,42119,Mc clure,PA,Union County,H1
17886,42119,West milton,PA,Union County,H1
17835,42119,Laurelton,PA,Union County,H1
17889,42119,Winfield,PA,Union County,H1
17855,42119,New berlin,PA,Union County,H1
17810,42119,Allenwood,PA,Union County,H1
17844,42119,Mifflinburg,PA,Union County,H1
17856,42119,New columbia,PA,Union County,H1
17829,42119,Hartleton,PA,Union County,H1
17887,42119,White deer,PA,Union County,H1
17880,42119,Swengel,PA,Union County,H1
16127,42121,Grove city,PA,Venango County,H1
16319,42121,Cranberry,PA,Venango County,H1
16364,42121,Venus,PA,Venango County,H1
16314,42121,Cochranton,PA,Venango County,H1
16232,42121,Knox,PA,Venango County,H1
16346,42121,Seneca,PA,Venango County,H1
16038,42121,Harrisville,PA,Venango County,H1
16311,42121,Carlton,PA,Venango County,H1
16341,42121,Pleasantville,PA,Venango County,H1
16353,42121,Tionesta,PA,Venango County,H1
16372,42121,Clintonville,PA,Venango County,H1
16373,42121,Emlenton,PA,Venango County,H1
16343,42121,Reno,PA,Venango County,H1
16354,42121,Titusville,PA,Venango County,H1
16344,42121,Rouseville,PA,Venango County,H1
16317,42121,Cooperstown,PA,Venango County,H1
16327,42121,Guys mills,PA,Venango County,H1
16374,42121,Kennerdell,PA,Venango County,H1
16301,42121,Oil city,PA,Venango County,H1
16362,42121,Utica,PA,Venango County,H1
16153,42121,Stoneboro,PA,Venango County,H1
16323,42121,Franklin,PA,Venango County,H1
16342,42121,Polk,PA,Venango County,H1
16313,42123,Clarendon,PA,Warren County,H1
16329,42123,Irvine,PA,Warren County,H1
16369,42123,Warren,PA,Warren County,H1
16402,42123,Bear lake,PA,Warren County,H1
16352,42123,Tiona,PA,Warren County,H1
16407,42123,Corry,PA,Warren County,H1
16436,42123,Spring creek,PA,Warren County,H1
16405,42123,Columbus,PA,Warren County,H1
16368,42123,Warren,PA,Warren County,H1
16367,42123,Warren,PA,Warren County,H1
16416,42123,Garland,PA,Warren County,H1
16354,42123,Titusville,PA,Warren County,H1
16345,42123,Russell,PA,Warren County,H1
16365,42123,Warren,PA,Warren County,H1
16351,42123,Tidioute,PA,Warren County,H1
16371,42123,Youngsville,PA,Warren County,H1
16350,42123,Sugar grove,PA,Warren County,H1
16347,42123,Sheffield,PA,Warren County,H1
16434,42123,Spartansburg,PA,Warren County,H1
16366,42123,Warren,PA,Warren County,H1
16312,42123,Chandlers valley,PA,Warren County,H1
16340,42123,Pittsfield,PA,Warren County,H1
16420,42123,Grand valley,PA,Warren County,H1
15301,42125,Washington,PA,Washington County,H1
15333,42125,Fredericktown,PA,Washington County,H1
15419,42125,California,PA,Washington County,H1
15019,42125,Bulger,PA,Washington County,H1
15363,42125,Strabane,PA,Washington County,H1
15339,42125,Hendersonville,PA,Washington County,H1
15368,42125,Vestaburg,PA,Washington County,H1
15434,42125,Elco,PA,Washington County,H1
15012,42125,Belle vernon,PA,Washington County,H1
15022,42125,Charleroi,PA,Washington County,H1
16102,42125,New castle,PA,Washington County,H1
15060,42125,Midway,PA,Washington County,H1
15321,42125,Cecil,PA,Washington County,H1
15432,42125,Dunlevy,PA,Washington County,H1
15378,42125,Westland,PA,Washington County,H1
15004,42125,Atlasburg,PA,Washington County,H1
15331,42125,Ellsworth,PA,Washington County,H1
15017,42125,Bridgeville,PA,Washington County,H1
15026,42125,Clinton,PA,Washington County,H1
15360,42125,Scenery hill,PA,Washington County,H1
15345,42125,Marianna,PA,Washington County,H1
15348,42125,Millsboro,PA,Washington County,H1
15365,42125,Taylorstown,PA,Washington County,H1
15021,42125,Burgettstown,PA,Washington County,H1
15054,42125,Langeloth,PA,Washington County,H1
15102,42125,Bethel park,PA,Washington County,H1
15129,42125,South park,PA,Washington County,H1
15126,42125,Imperial,PA,Washington County,H1
15332,42125,Finleyville,PA,Washington County,H1
15427,42125,Daisytown,PA,Washington County,H1
15340,42125,Hickory,PA,Washington County,H1
15477,42125,Roscoe,PA,Washington County,H1
15313,42125,Beallsville,PA,Washington County,H1
15358,42125,Richeyville,PA,Washington County,H1
15379,42125,West middletown,PA,Washington County,H1
15336,42125,Gastonville,PA,Washington County,H1
15314,42125,Bentleyville,PA,Washington County,H1
15317,42125,Canonsburg,PA,Washington County,H1
15311,42125,Amity,PA,Washington County,H1
15312,42125,Avella,PA,Washington County,H1
15417,42125,Brownsville,PA,Washington County,H1
15367,42125,Venetia,PA,Washington County,H1
15053,42125,Joffre,PA,Washington County,H1
15330,42125,Eighty four,PA,Washington County,H1
15361,42125,Southview,PA,Washington County,H1
15078,42125,Slovan,PA,Washington County,H1
15067,42125,New eagle,PA,Washington County,H1
15033,42125,Donora,PA,Washington County,H1
15057,42125,Mc donald,PA,Washington County,H1
15241,42125,Pittsburgh,PA,Washington County,H1
15329,42125,Prosperity,PA,Washington County,H1
15370,42125,Waynesburg,PA,Washington County,H1
15377,42125,West finley,PA,Washington County,H1
15324,42125,Cokeburg,PA,Washington County,H1
15366,42125,Van voorhis,PA,Washington County,H1
15342,42125,Houston,PA,Washington County,H1
15323,42125,Claysville,PA,Washington County,H1
15423,42125,Coal center,PA,Washington County,H1
15055,42125,Lawrence,PA,Washington County,H1
15429,42125,Denbo,PA,Washington County,H1
15483,42125,Stockdale,PA,Washington County,H1
15350,42125,Muse,PA,Washington County,H1
15412,42125,Allenport,PA,Washington County,H1
15063,42125,Monongahela,PA,Washington County,H1
15376,42125,West alexander,PA,Washington County,H1
15322,42125,Clarksville,PA,Washington County,H1
15357,42125,Rices landing,PA,Washington County,H1
15347,42125,Meadow lands,PA,Washington County,H1
18405,42127,Beach lake,PA,Wayne County,H1
18415,42127,Damascus,PA,Wayne County,H1
18427,42127,Hamlin,PA,Wayne County,H1
18449,42127,Orson,PA,Wayne County,H1
18444,42127,Moscow,PA,Wayne County,H1
18461,42127,Starlight,PA,Wayne County,H1
18438,42127,Lakeville,PA,Wayne County,H1
18456,42127,Prompton,PA,Wayne County,H1
18421,42127,Forest city,PA,Wayne County,H1
18445,42127,Newfoundland,PA,Wayne County,H1
18428,42127,Hawley,PA,Wayne County,H1
18460,42127,South sterling,PA,Wayne County,H1
18430,42127,Herrick center,PA,Wayne County,H1
18436,42127,Lake ariel,PA,Wayne County,H1
18439,42127,Lakewood,PA,Wayne County,H1
18426,42127,Greentown,PA,Wayne County,H1
18466,42127,Tobyhanna,PA,Wayne County,H1
18472,42127,Waymart,PA,Wayne County,H1
18473,42127,White mills,PA,Wayne County,H1
18431,42127,Honesdale,PA,Wayne County,H1
18417,42127,Equinunk,PA,Wayne County,H1
18437,42127,Lake como,PA,Wayne County,H1
18469,42127,Tyler hill,PA,Wayne County,H1
18434,42127,Jessup,PA,Wayne County,H1
18459,42127,South canaan,PA,Wayne County,H1
18462,42127,Starrucca,PA,Wayne County,H1
18470,42127,Union dale,PA,Wayne County,H1
18443,42127,Milanville,PA,Wayne County,H1
18463,42127,Sterling,PA,Wayne County,H1
18465,42127,Thompson,PA,Wayne County,H1
18455,42127,Preston park,PA,Wayne County,H1
18454,42127,Poyntelle,PA,Wayne County,H1
18424,42127,Gouldsboro,PA,Wayne County,H1
18847,42127,Susquehanna,PA,Wayne County,H1
18453,42127,Pleasant mount,PA,Wayne County,H1
15501,42129,Somerset,PA,Westmoreland County,H1
15627,42129,Derry,PA,Westmoreland County,H1
15636,42129,Harrison city,PA,Westmoreland County,H1
15690,42129,Vandergrift,PA,Westmoreland County,H1
15923,42129,Bolivar,PA,Westmoreland County,H1
15531,42129,Boswell,PA,Westmoreland County,H1
15626,42129,Delmont,PA,Westmoreland County,H1
15660,42129,Lowber,PA,Westmoreland County,H1
15622,42129,Champion,PA,Westmoreland County,H1
15646,42129,Jones mills,PA,Westmoreland County,H1
15641,42129,Hyde park,PA,Westmoreland County,H1
15698,42129,Yukon,PA,Westmoreland County,H1
15691,42129,Wendel,PA,Westmoreland County,H1
15662,42129,Luxor,PA,Westmoreland County,H1
15012,42129,Belle vernon,PA,Westmoreland County,H1
15062,42129,Monessen,PA,Westmoreland County,H1
15137,42129,North versailles,PA,Westmoreland County,H1
15479,42129,Smithton,PA,Westmoreland County,H1
15601,42129,Greensburg,PA,Westmoreland County,H1
15642,42129,Irwin,PA,Westmoreland County,H1
15656,42129,Leechburg,PA,Westmoreland County,H1
15613,42129,Apollo,PA,Westmoreland County,H1
15637,42129,Herminie,PA,Westmoreland County,H1
15665,42129,Manor,PA,Westmoreland County,H1
15687,42129,Stahlstown,PA,Westmoreland County,H1
15087,42129,Webster,PA,Westmoreland County,H1
15611,42129,Adamsburg,PA,Westmoreland County,H1
15633,42129,Forbes road,PA,Westmoreland County,H1
15647,42129,Larimer,PA,Westmoreland County,H1
15629,42129,East vandergrift,PA,Westmoreland County,H1
15448,42129,Jacobs creek,PA,Westmoreland County,H1
15624,42129,Crabtree,PA,Westmoreland County,H1
15239,42129,Pittsburgh,PA,Westmoreland County,H1
15650,42129,Latrobe,PA,Westmoreland County,H1
15677,42129,Rector,PA,Westmoreland County,H1
15675,42129,Penn,PA,Westmoreland County,H1
15612,42129,Alverton,PA,Westmoreland County,H1
15619,42129,Bovard,PA,Westmoreland County,H1
15779,42129,Torrance,PA,Westmoreland County,H1
15638,42129,Hostetter,PA,Westmoreland County,H1
15639,42129,Hunker,PA,Westmoreland County,H1
15618,42129,Avonmore,PA,Westmoreland County,H1
15680,42129,Salina,PA,Westmoreland County,H1
15606,42129,Greensburg,PA,Westmoreland County,H1
15068,42129,New kensington,PA,Westmoreland County,H1
15089,42129,West newton,PA,Westmoreland County,H1
15083,42129,Sutersville,PA,Westmoreland County,H1
15632,42129,Export,PA,Westmoreland County,H1
15610,42129,Acme,PA,Westmoreland County,H1
15671,42129,New derry,PA,Westmoreland County,H1
15668,42129,Murrysville,PA,Westmoreland County,H1
15695,42129,Wyano,PA,Westmoreland County,H1
15697,42129,Youngwood,PA,Westmoreland County,H1
15628,42129,Donegal,PA,Westmoreland County,H1
15684,42129,Slickville,PA,Westmoreland County,H1
15696,42129,Youngstown,PA,Westmoreland County,H1
15663,42129,Madison,PA,Westmoreland County,H1
15069,42129,New kensington,PA,Westmoreland County,H1
15146,42129,Monroeville,PA,Westmoreland County,H1
15131,42129,Mckeesport,PA,Westmoreland County,H1
15658,42129,Ligonier,PA,Westmoreland County,H1
15670,42129,New alexandria,PA,Westmoreland County,H1
15679,42129,Ruffs dale,PA,Westmoreland County,H1
15688,42129,Tarrs,PA,Westmoreland County,H1
15615,42129,Ardara,PA,Westmoreland County,H1
15616,42129,Armbrust,PA,Westmoreland County,H1
15621,42129,Calumet,PA,Westmoreland County,H1
15664,42129,Mammoth,PA,Westmoreland County,H1
15617,42129,Arona,PA,Westmoreland County,H1
15644,42129,Jeannette,PA,Westmoreland County,H1
15666,42129,Mount pleasant,PA,Westmoreland County,H1
15672,42129,New stanton,PA,Westmoreland County,H1
15683,42129,Scottdale,PA,Westmoreland County,H1
15717,42129,Blairsville,PA,Westmoreland County,H1
15661,42129,Loyalhanna,PA,Westmoreland County,H1
15681,42129,Saltsburg,PA,Westmoreland County,H1
15678,42129,Rillton,PA,Westmoreland County,H1
15954,42129,Seward,PA,Westmoreland County,H1
15620,42129,Bradenville,PA,Westmoreland County,H1
15692,42129,Westmoreland city,PA,Westmoreland County,H1
15640,42129,Hutchinson,PA,Westmoreland County,H1
15072,42129,Pricedale,PA,Westmoreland County,H1
15625,42129,Darragh,PA,Westmoreland County,H1
15693,42129,Whitney,PA,Westmoreland County,H1
15689,42129,United,PA,Westmoreland County,H1
15085,42129,Trafford,PA,Westmoreland County,H1
15655,42129,Laughlintown,PA,Westmoreland County,H1
15634,42129,Grapeville,PA,Westmoreland County,H1
15944,42129,New florence,PA,Westmoreland County,H1
16229,42129,Freeport,PA,Westmoreland County,H1
15623,42129,Claridge,PA,Westmoreland County,H1
15676,42129,Pleasant unity,PA,Westmoreland County,H1
15685,42129,Southwest,PA,Westmoreland County,H1
15635,42129,Hannastown,PA,Westmoreland County,H1
15674,42129,Norvelt,PA,Westmoreland County,H1
18446,42131,Nicholson,PA,Wyoming County,H1
18629,42131,Mehoopany,PA,Wyoming County,H1
18844,42131,Springville,PA,Wyoming County,H1
18414,42131,Dalton,PA,Wyoming County,H1
18623,42131,Laceyville,PA,Wyoming County,H1
18618,42131,Harveys lake,PA,Wyoming County,H1
18419,42131,Factoryville,PA,Wyoming County,H1
18657,42131,Tunkhannock,PA,Wyoming County,H1
18625,42131,Lake winola,PA,Wyoming County,H1
18636,42131,Noxen,PA,Wyoming County,H1
18615,42131,Falls,PA,Wyoming County,H1
18614,42131,Dushore,PA,Wyoming County,H1
18612,42131,Dallas,PA,Wyoming County,H1
18630,42131,Meshoppen,PA,Wyoming County,H1
17403,42133,York,PA,York County,H1
17406,42133,York,PA,York County,H1
17407,42133,York,PA,York County,H1
17368,42133,Wrightsville,PA,York County,H1
17301,42133,Abbottstown,PA,York County,H1
17404,42133,York,PA,York County,H1
17362,42133,Spring grove,PA,York County,H1
17363,42133,Stewartstown,PA,York County,H1
17405,42133,York,PA,York County,H1
17370,42133,York haven,PA,York County,H1
17364,42133,Thomasville,PA,York County,H1
17315,42133,Dover,PA,York County,H1
17331,42133,Hanover,PA,York County,H1
17352,42133,New park,PA,York County,H1
17317,42133,East prospect,PA,York County,H1
17311,42133,Codorus,PA,York County,H1
17332,42133,Hanover,PA,York County,H1
17309,42133,Brogue,PA,York County,H1
17316,42133,East berlin,PA,York County,H1
17322,42133,Felton,PA,York County,H1
17329,42133,Glenville,PA,York County,H1
17360,42133,Seven valleys,PA,York County,H1
17401,42133,York,PA,York County,H1
17402,42133,York,PA,York County,H1
17355,42133,Railroad,PA,York County,H1
17312,42133,Craley,PA,York County,H1
17345,42133,Manchester,PA,York County,H1
17323,42133,Franklintown,PA,York County,H1
17371,42133,York new salem,PA,York County,H1
17019,42133,Dillsburg,PA,York County,H1
17313,42133,Dallastown,PA,York County,H1
17318,42133,Emigsville,PA,York County,H1
17347,42133,Mount wolf,PA,York County,H1
17408,42133,York,PA,York County,H1
17361,42133,Shrewsbury,PA,York County,H1
17365,42133,Wellsville,PA,York County,H1
17011,42133,Camp hill,PA,York County,H1
17070,42133,New cumberland,PA,York County,H1
17319,42133,Etters,PA,York County,H1
17302,42133,Airville,PA,York County,H1
17349,42133,New freedom,PA,York County,H1
17356,42133,Red lion,PA,York County,H1
17366,42133,Windsor,PA,York County,H1
17372,42133,York springs,PA,York County,H1
17342,42133,Loganville,PA,York County,H1
17358,42133,Rossville,PA,York County,H1
17055,42133,Mechanicsburg,PA,York County,H1
